"","part_id","cond","betas","funcMask","anatROI"
"288",38,"CSminus_V4",-2.18383220747185,"CSplusVsCSminus","daINS_space-EPI.nii"
"289",39,"CSplus_V1",-0.867481742464184,"CSplusVsCSminus","daINS_space-EPI.nii"
"290",39,"GS1_V2",-2.05554735418142,"CSplusVsCSminus","daINS_space-EPI.nii"
"291",39,"GS2_V3",-3.06970583936244,"CSplusVsCSminus","daINS_space-EPI.nii"
"292",39,"CSminus_V4",-7.82837714304764,"CSplusVsCSminus","daINS_space-EPI.nii"
"293",40,"CSplus_V4",-4.13217540505971,"CSplusVsCSminus","daINS_space-EPI.nii"
"294",40,"GS1_V3",-1.66620663079348,"CSplusVsCSminus","daINS_space-EPI.nii"
"295",40,"GS2_V2",-3.52705520731909,"CSplusVsCSminus","daINS_space-EPI.nii"
"296",40,"CSminus_V1",-6.88448991712058,"CSplusVsCSminus","daINS_space-EPI.nii"
"297",41,"CSplus_V4",-1.16859760495464,"CSplusVsCSminus","daINS_space-EPI.nii"
"298",41,"GS1_V3",-0.440618289322659,"CSplusVsCSminus","daINS_space-EPI.nii"
"299",41,"GS2_V2",-0.660334140766394,"CSplusVsCSminus","daINS_space-EPI.nii"
"300",41,"CSminus_V1",0.207266280044351,"CSplusVsCSminus","daINS_space-EPI.nii"
"301",43,"CSplus_V1",0.493128232693558,"CSplusVsCSminus","daINS_space-EPI.nii"
"302",43,"GS1_V2",-1.00382783248771,"CSplusVsCSminus","daINS_space-EPI.nii"
"303",43,"GS2_V3",1.12265824111241,"CSplusVsCSminus","daINS_space-EPI.nii"
"304",43,"CSminus_V4",0.498918333576555,"CSplusVsCSminus","daINS_space-EPI.nii"
"305",44,"CSplus_V4",-1.72182387601958,"CSplusVsCSminus","daINS_space-EPI.nii"
"306",44,"GS1_V3",1.21620510621932,"CSplusVsCSminus","daINS_space-EPI.nii"
"307",44,"GS2_V2",-1.76621102195893,"CSplusVsCSminus","daINS_space-EPI.nii"
"308",44,"CSminus_V1",1.35543153128413,"CSplusVsCSminus","daINS_space-EPI.nii"
"309",45,"CSplus_V4",6.13912383149686,"CSplusVsCSminus","daINS_space-EPI.nii"
"310",45,"GS1_V3",3.22331586733247,"CSplusVsCSminus","daINS_space-EPI.nii"
"311",45,"GS2_V2",-0.533829486149065,"CSplusVsCSminus","daINS_space-EPI.nii"
"312",45,"CSminus_V1",-0.696559586379517,"CSplusVsCSminus","daINS_space-EPI.nii"
"313",46,"CSplus_V1",2.99227888133537,"CSplusVsCSminus","daINS_space-EPI.nii"
"314",46,"GS1_V2",0.310813391197954,"CSplusVsCSminus","daINS_space-EPI.nii"
"315",46,"GS2_V3",-0.323053900847595,"CSplusVsCSminus","daINS_space-EPI.nii"
"316",46,"CSminus_V4",-0.151576521240496,"CSplusVsCSminus","daINS_space-EPI.nii"
"317",47,"CSplus_V1",-1.19632876083326,"CSplusVsCSminus","daINS_space-EPI.nii"
"318",47,"GS1_V2",-1.1790236384746,"CSplusVsCSminus","daINS_space-EPI.nii"
"319",47,"GS2_V3",-4.29094024383993,"CSplusVsCSminus","daINS_space-EPI.nii"
"320",47,"CSminus_V4",-1.52588179436597,"CSplusVsCSminus","daINS_space-EPI.nii"
"321",48,"CSplus_V4",1.95198728179818,"CSplusVsCSminus","daINS_space-EPI.nii"
"322",48,"GS1_V3",-1.28481294917005,"CSplusVsCSminus","daINS_space-EPI.nii"
"323",48,"GS2_V2",-1.2513915783944,"CSplusVsCSminus","daINS_space-EPI.nii"
"324",48,"CSminus_V1",-2.4592125411435,"CSplusVsCSminus","daINS_space-EPI.nii"
"325",50,"CSplus_V1",1.82651757499711,"CSplusVsCSminus","daINS_space-EPI.nii"
"326",50,"GS1_V2",-1.57074309846288,"CSplusVsCSminus","daINS_space-EPI.nii"
"327",50,"GS2_V3",-0.560713452015197,"CSplusVsCSminus","daINS_space-EPI.nii"
"328",50,"CSminus_V4",-1.41941757298756,"CSplusVsCSminus","daINS_space-EPI.nii"
"329",1,"CSplus_V4",1.44506094491843,"CSplusVsCSminus","vaINS_space-EPI.nii"
"330",1,"GS1_V3",0.161469600417397,"CSplusVsCSminus","vaINS_space-EPI.nii"
"331",1,"GS2_V2",-3.00479233084303,"CSplusVsCSminus","vaINS_space-EPI.nii"
"332",1,"CSminus_V1",-1.82556320139856,"CSplusVsCSminus","vaINS_space-EPI.nii"
"333",2,"CSplus_V1",-1.06168505549431,"CSplusVsCSminus","vaINS_space-EPI.nii"
"334",2,"GS1_V2",-0.476917537775907,"CSplusVsCSminus","vaINS_space-EPI.nii"
"335",2,"GS2_V3",0.634023093364456,"CSplusVsCSminus","vaINS_space-EPI.nii"
"336",2,"CSminus_V4",-6.99087583296227,"CSplusVsCSminus","vaINS_space-EPI.nii"
"337",4,"CSplus_V4",-0.466478685537974,"CSplusVsCSminus","vaINS_space-EPI.nii"
"338",4,"GS1_V3",-4.45534292495612,"CSplusVsCSminus","vaINS_space-EPI.nii"
"339",4,"GS2_V2",-7.06312948284727,"CSplusVsCSminus","vaINS_space-EPI.nii"
"340",4,"CSminus_V1",-4.93644176107464,"CSplusVsCSminus","vaINS_space-EPI.nii"
"341",5,"CSplus_V4",-0.0334727691881584,"CSplusVsCSminus","vaINS_space-EPI.nii"
"342",5,"GS1_V3",1.74006415858413,"CSplusVsCSminus","vaINS_space-EPI.nii"
"343",5,"GS2_V2",-0.97687836488088,"CSplusVsCSminus","vaINS_space-EPI.nii"
"344",5,"CSminus_V1",1.42550688440149,"CSplusVsCSminus","vaINS_space-EPI.nii"
"345",6,"CSplus_V1",-0.741889093861435,"CSplusVsCSminus","vaINS_space-EPI.nii"
"346",6,"GS1_V2",-1.58981909173908,"CSplusVsCSminus","vaINS_space-EPI.nii"
"347",6,"GS2_V3",0.999786703875571,"CSplusVsCSminus","vaINS_space-EPI.nii"
"348",6,"CSminus_V4",1.05772578264728,"CSplusVsCSminus","vaINS_space-EPI.nii"
"349",7,"CSplus_V1",2.45864148392822,"CSplusVsCSminus","vaINS_space-EPI.nii"
"350",7,"GS1_V2",0.453938739769387,"CSplusVsCSminus","vaINS_space-EPI.nii"
"351",7,"GS2_V3",1.05606619878249,"CSplusVsCSminus","vaINS_space-EPI.nii"
"352",7,"CSminus_V4",3.52269145575437,"CSplusVsCSminus","vaINS_space-EPI.nii"
"353",8,"CSplus_V4",-0.361323952674866,"CSplusVsCSminus","vaINS_space-EPI.nii"
"354",8,"GS1_V3",-1.95416068308281,"CSplusVsCSminus","vaINS_space-EPI.nii"
"355",8,"GS2_V2",-0.454354791930228,"CSplusVsCSminus","vaINS_space-EPI.nii"
"356",8,"CSminus_V1",-1.3900186455611,"CSplusVsCSminus","vaINS_space-EPI.nii"
"357",9,"CSplus_V4",-2.35250939383651,"CSplusVsCSminus","vaINS_space-EPI.nii"
"358",9,"GS1_V3",-2.79469971223311,"CSplusVsCSminus","vaINS_space-EPI.nii"
"359",9,"GS2_V2",-3.31834614638126,"CSplusVsCSminus","vaINS_space-EPI.nii"
"360",9,"CSminus_V1",-1.54301112980554,"CSplusVsCSminus","vaINS_space-EPI.nii"
"361",10,"CSplus_V1",-3.35866540851015,"CSplusVsCSminus","vaINS_space-EPI.nii"
"362",10,"GS1_V2",-1.07043681722699,"CSplusVsCSminus","vaINS_space-EPI.nii"
"363",10,"GS2_V3",-1.74574372623906,"CSplusVsCSminus","vaINS_space-EPI.nii"
"364",10,"CSminus_V4",-0.00586940302993312,"CSplusVsCSminus","vaINS_space-EPI.nii"
"365",11,"CSplus_V1",0.255940510016499,"CSplusVsCSminus","vaINS_space-EPI.nii"
"366",11,"GS1_V2",1.79299754265583,"CSplusVsCSminus","vaINS_space-EPI.nii"
"367",11,"GS2_V3",4.08800639528217,"CSplusVsCSminus","vaINS_space-EPI.nii"
"368",11,"CSminus_V4",-0.0287486603765777,"CSplusVsCSminus","vaINS_space-EPI.nii"
"369",12,"CSplus_V4",4.41301719528256,"CSplusVsCSminus","vaINS_space-EPI.nii"
"370",12,"GS1_V3",2.49243966377143,"CSplusVsCSminus","vaINS_space-EPI.nii"
"371",12,"GS2_V2",-3.49559506864259,"CSplusVsCSminus","vaINS_space-EPI.nii"
"372",12,"CSminus_V1",-2.83388250524347,"CSplusVsCSminus","vaINS_space-EPI.nii"
"373",13,"CSplus_V4",-0.175149874479482,"CSplusVsCSminus","vaINS_space-EPI.nii"
"374",13,"GS1_V3",-0.210713805574359,"CSplusVsCSminus","vaINS_space-EPI.nii"
"375",13,"GS2_V2",-1.75812907110561,"CSplusVsCSminus","vaINS_space-EPI.nii"
"376",13,"CSminus_V1",-0.279544494368813,"CSplusVsCSminus","vaINS_space-EPI.nii"
"377",14,"CSplus_V1",-3.66794776916504,"CSplusVsCSminus","vaINS_space-EPI.nii"
"378",14,"GS1_V2",3.38176996780164,"CSplusVsCSminus","vaINS_space-EPI.nii"
"379",14,"GS2_V3",0.638332811268893,"CSplusVsCSminus","vaINS_space-EPI.nii"
"380",14,"CSminus_V4",-0.119354154124404,"CSplusVsCSminus","vaINS_space-EPI.nii"
"381",15,"CSplus_V1",4.39557301998138,"CSplusVsCSminus","vaINS_space-EPI.nii"
"382",15,"GS1_V2",4.17167486385866,"CSplusVsCSminus","vaINS_space-EPI.nii"
"383",15,"GS2_V3",5.39211823904153,"CSplusVsCSminus","vaINS_space-EPI.nii"
"384",15,"CSminus_V4",3.31598727811467,"CSplusVsCSminus","vaINS_space-EPI.nii"
"385",17,"CSplus_V4",0.150066867922292,"CSplusVsCSminus","vaINS_space-EPI.nii"
"386",17,"GS1_V3",-5.79175655047099,"CSplusVsCSminus","vaINS_space-EPI.nii"
"387",17,"GS2_V2",-7.65338383298932,"CSplusVsCSminus","vaINS_space-EPI.nii"
"388",17,"CSminus_V1",-2.63939446933342,"CSplusVsCSminus","vaINS_space-EPI.nii"
"389",18,"CSplus_V1",3.98813663829457,"CSplusVsCSminus","vaINS_space-EPI.nii"
"390",18,"GS1_V2",1.76020324546279,"CSplusVsCSminus","vaINS_space-EPI.nii"
"391",18,"GS2_V3",-3.51650926380446,"CSplusVsCSminus","vaINS_space-EPI.nii"
"392",18,"CSminus_V4",-2.24229516766288,"CSplusVsCSminus","vaINS_space-EPI.nii"
"393",19,"CSplus_V1",2.64399425911181,"CSplusVsCSminus","vaINS_space-EPI.nii"
"394",19,"GS1_V2",2.8153492898652,"CSplusVsCSminus","vaINS_space-EPI.nii"
"395",19,"GS2_V3",2.45090205019171,"CSplusVsCSminus","vaINS_space-EPI.nii"
"396",19,"CSminus_V4",-1.60988351793,"CSplusVsCSminus","vaINS_space-EPI.nii"
"397",21,"CSplus_V4",-0.314383774092703,"CSplusVsCSminus","vaINS_space-EPI.nii"
"398",21,"GS1_V3",-6.18887891913905,"CSplusVsCSminus","vaINS_space-EPI.nii"
"399",21,"GS2_V2",3.92672218337204,"CSplusVsCSminus","vaINS_space-EPI.nii"
"400",21,"CSminus_V1",-8.55333269003666,"CSplusVsCSminus","vaINS_space-EPI.nii"
"401",22,"CSplus_V1",1.63724813858668,"CSplusVsCSminus","vaINS_space-EPI.nii"
"402",22,"GS1_V2",1.45455705397057,"CSplusVsCSminus","vaINS_space-EPI.nii"
"403",22,"GS2_V3",-0.296624474453204,"CSplusVsCSminus","vaINS_space-EPI.nii"
"404",22,"CSminus_V4",-0.759624341220567,"CSplusVsCSminus","vaINS_space-EPI.nii"
"405",23,"CSplus_V1",-2.38647860108,"CSplusVsCSminus","vaINS_space-EPI.nii"
"406",23,"GS1_V2",-2.05152939124541,"CSplusVsCSminus","vaINS_space-EPI.nii"
"407",23,"GS2_V3",-8.04639569195834,"CSplusVsCSminus","vaINS_space-EPI.nii"
"408",23,"CSminus_V4",-7.60857611713987,"CSplusVsCSminus","vaINS_space-EPI.nii"
"409",24,"CSplus_V4",0.382873697940147,"CSplusVsCSminus","vaINS_space-EPI.nii"
"410",24,"GS1_V3",0.0744023025035858,"CSplusVsCSminus","vaINS_space-EPI.nii"
"411",24,"GS2_V2",-0.648403108119965,"CSplusVsCSminus","vaINS_space-EPI.nii"
"412",24,"CSminus_V1",3.59172985048005,"CSplusVsCSminus","vaINS_space-EPI.nii"
"413",25,"CSplus_V4",6.82293789314501,"CSplusVsCSminus","vaINS_space-EPI.nii"
"414",25,"GS1_V3",1.40249359698007,"CSplusVsCSminus","vaINS_space-EPI.nii"
"415",25,"GS2_V2",-4.47931564937938,"CSplusVsCSminus","vaINS_space-EPI.nii"
"416",25,"CSminus_V1",-2.40633130434788,"CSplusVsCSminus","vaINS_space-EPI.nii"
"417",26,"CSplus_V1",5.13581184907393,"CSplusVsCSminus","vaINS_space-EPI.nii"
"418",26,"GS1_V2",2.93353279973521,"CSplusVsCSminus","vaINS_space-EPI.nii"
"419",26,"GS2_V3",-1.11320236054334,"CSplusVsCSminus","vaINS_space-EPI.nii"
"420",26,"CSminus_V4",-3.47515655105764,"CSplusVsCSminus","vaINS_space-EPI.nii"
"421",27,"CSplus_V1",-5.60513574426824,"CSplusVsCSminus","vaINS_space-EPI.nii"
"422",27,"GS1_V2",0.449207584063212,"CSplusVsCSminus","vaINS_space-EPI.nii"
"423",27,"GS2_V3",-2.01935070120927,"CSplusVsCSminus","vaINS_space-EPI.nii"
"424",27,"CSminus_V4",-0.143982708002582,"CSplusVsCSminus","vaINS_space-EPI.nii"
"425",28,"CSplus_V4",-2.34421497764009,"CSplusVsCSminus","vaINS_space-EPI.nii"
"426",28,"GS1_V3",-2.5122250065659,"CSplusVsCSminus","vaINS_space-EPI.nii"
"427",28,"GS2_V2",-5.20542560924183,"CSplusVsCSminus","vaINS_space-EPI.nii"
"428",28,"CSminus_V1",-3.63247510881135,"CSplusVsCSminus","vaINS_space-EPI.nii"
"429",30,"CSplus_V1",3.20448624726498,"CSplusVsCSminus","vaINS_space-EPI.nii"
"430",30,"GS1_V2",4.13250035950632,"CSplusVsCSminus","vaINS_space-EPI.nii"
"431",30,"GS2_V3",5.26115774385857,"CSplusVsCSminus","vaINS_space-EPI.nii"
"432",30,"CSminus_V4",4.51409511855154,"CSplusVsCSminus","vaINS_space-EPI.nii"
"433",31,"CSplus_V1",2.46789395989794,"CSplusVsCSminus","vaINS_space-EPI.nii"
"434",31,"GS1_V2",0.205390771230062,"CSplusVsCSminus","vaINS_space-EPI.nii"
"435",31,"GS2_V3",0.74516401868878,"CSplusVsCSminus","vaINS_space-EPI.nii"
"436",31,"CSminus_V4",-2.32667525609334,"CSplusVsCSminus","vaINS_space-EPI.nii"
"437",32,"CSplus_V4",-2.06068073619496,"CSplusVsCSminus","vaINS_space-EPI.nii"
"438",32,"GS1_V3",-0.634061609253739,"CSplusVsCSminus","vaINS_space-EPI.nii"
"439",32,"GS2_V2",-2.90854143012654,"CSplusVsCSminus","vaINS_space-EPI.nii"
"440",32,"CSminus_V1",-5.61018548589764,"CSplusVsCSminus","vaINS_space-EPI.nii"
"441",33,"CSplus_V4",1.63975037950458,"CSplusVsCSminus","vaINS_space-EPI.nii"
"442",33,"GS1_V3",0.979720397429033,"CSplusVsCSminus","vaINS_space-EPI.nii"
"443",33,"GS2_V2",-0.657222437136101,"CSplusVsCSminus","vaINS_space-EPI.nii"
"444",33,"CSminus_V1",-3.71765353824153,"CSplusVsCSminus","vaINS_space-EPI.nii"
"445",37,"CSplus_V4",-2.89451704106548,"CSplusVsCSminus","vaINS_space-EPI.nii"
"446",37,"GS1_V3",-1.77869045824716,"CSplusVsCSminus","vaINS_space-EPI.nii"
"447",37,"GS2_V2",-4.25905246445627,"CSplusVsCSminus","vaINS_space-EPI.nii"
"448",37,"CSminus_V1",-2.98160537083944,"CSplusVsCSminus","vaINS_space-EPI.nii"
"449",38,"CSplus_V1",2.71706370512644,"CSplusVsCSminus","vaINS_space-EPI.nii"
"450",38,"GS1_V2",-0.117524911056865,"CSplusVsCSminus","vaINS_space-EPI.nii"
"451",38,"GS2_V3",3.59297348197662,"CSplusVsCSminus","vaINS_space-EPI.nii"
"452",38,"CSminus_V4",-0.911743050723365,"CSplusVsCSminus","vaINS_space-EPI.nii"
"453",39,"CSplus_V1",0.447304133212928,"CSplusVsCSminus","vaINS_space-EPI.nii"
"454",39,"GS1_V2",-0.930652712330674,"CSplusVsCSminus","vaINS_space-EPI.nii"
"455",39,"GS2_V3",-3.51882157542489,"CSplusVsCSminus","vaINS_space-EPI.nii"
"456",39,"CSminus_V4",-6.81837560191299,"CSplusVsCSminus","vaINS_space-EPI.nii"
"457",40,"CSplus_V4",-2.3667577875383,"CSplusVsCSminus","vaINS_space-EPI.nii"
"458",40,"GS1_V3",-2.78067379467415,"CSplusVsCSminus","vaINS_space-EPI.nii"
"459",40,"GS2_V2",-3.15812634699272,"CSplusVsCSminus","vaINS_space-EPI.nii"
"460",40,"CSminus_V1",-3.7630540037697,"CSplusVsCSminus","vaINS_space-EPI.nii"
"461",41,"CSplus_V4",-2.09333161558166,"CSplusVsCSminus","vaINS_space-EPI.nii"
"462",41,"GS1_V3",-1.26072254506024,"CSplusVsCSminus","vaINS_space-EPI.nii"
"463",41,"GS2_V2",-1.44052164482348,"CSplusVsCSminus","vaINS_space-EPI.nii"
"464",41,"CSminus_V1",0.357792010813048,"CSplusVsCSminus","vaINS_space-EPI.nii"
"465",43,"CSplus_V1",-0.742776036262512,"CSplusVsCSminus","vaINS_space-EPI.nii"
"466",43,"GS1_V2",-4.75595776240031,"CSplusVsCSminus","vaINS_space-EPI.nii"
"467",43,"GS2_V3",1.74045551184452,"CSplusVsCSminus","vaINS_space-EPI.nii"
"468",43,"CSminus_V4",0.615417078588948,"CSplusVsCSminus","vaINS_space-EPI.nii"
"469",44,"CSplus_V4",-3.72212220683242,"CSplusVsCSminus","vaINS_space-EPI.nii"
"470",44,"GS1_V3",2.58173163370653,"CSplusVsCSminus","vaINS_space-EPI.nii"
"471",44,"GS2_V2",-3.55043629444007,"CSplusVsCSminus","vaINS_space-EPI.nii"
"472",44,"CSminus_V1",2.82761547420964,"CSplusVsCSminus","vaINS_space-EPI.nii"
"473",45,"CSplus_V4",3.87311419212457,"CSplusVsCSminus","vaINS_space-EPI.nii"
"474",45,"GS1_V3",5.00950690471765,"CSplusVsCSminus","vaINS_space-EPI.nii"
"475",45,"GS2_V2",1.57047571287011,"CSplusVsCSminus","vaINS_space-EPI.nii"
"476",45,"CSminus_V1",-0.0640766444531354,"CSplusVsCSminus","vaINS_space-EPI.nii"
"477",46,"CSplus_V1",5.50399196509159,"CSplusVsCSminus","vaINS_space-EPI.nii"
"478",46,"GS1_V2",-1.05210295229247,"CSplusVsCSminus","vaINS_space-EPI.nii"
"479",46,"GS2_V3",1.27931090737834,"CSplusVsCSminus","vaINS_space-EPI.nii"
"480",46,"CSminus_V4",1.35538063175751,"CSplusVsCSminus","vaINS_space-EPI.nii"
"481",47,"CSplus_V1",1.05612588651253,"CSplusVsCSminus","vaINS_space-EPI.nii"
"482",47,"GS1_V2",-0.947429859276974,"CSplusVsCSminus","vaINS_space-EPI.nii"
"483",47,"GS2_V3",-1.38952039227341,"CSplusVsCSminus","vaINS_space-EPI.nii"
"484",47,"CSminus_V4",0.593643975980354,"CSplusVsCSminus","vaINS_space-EPI.nii"
"485",48,"CSplus_V4",2.80964475328272,"CSplusVsCSminus","vaINS_space-EPI.nii"
"486",48,"GS1_V3",-1.55901028893211,"CSplusVsCSminus","vaINS_space-EPI.nii"
"487",48,"GS2_V2",-0.414914258953297,"CSplusVsCSminus","vaINS_space-EPI.nii"
"488",48,"CSminus_V1",-2.90116453983567,"CSplusVsCSminus","vaINS_space-EPI.nii"
"489",50,"CSplus_V1",2.42810390212319,"CSplusVsCSminus","vaINS_space-EPI.nii"
"490",50,"GS1_V2",-0.814094958883343,"CSplusVsCSminus","vaINS_space-EPI.nii"
"491",50,"GS2_V3",2.90085964672493,"CSplusVsCSminus","vaINS_space-EPI.nii"
"492",50,"CSminus_V4",2.00421111692082,"CSplusVsCSminus","vaINS_space-EPI.nii"
"493",1,"CSplus_V4",4.02568464717233,"CSplusVsCSminus","SMA_space-EPI.nii"
"494",1,"GS1_V3",4.46441503382591,"CSplusVsCSminus","SMA_space-EPI.nii"
"495",1,"GS2_V2",3.84192069919713,"CSplusVsCSminus","SMA_space-EPI.nii"
"496",1,"CSminus_V1",-0.999949092606464,"CSplusVsCSminus","SMA_space-EPI.nii"
"497",2,"CSplus_V1",-0.554014318463314,"CSplusVsCSminus","SMA_space-EPI.nii"
"498",2,"GS1_V2",-1.91623490388135,"CSplusVsCSminus","SMA_space-EPI.nii"
"499",2,"GS2_V3",-1.02305705362415,"CSplusVsCSminus","SMA_space-EPI.nii"
"500",2,"CSminus_V4",-0.744533071370728,"CSplusVsCSminus","SMA_space-EPI.nii"
"501",4,"CSplus_V4",1.52188188297203,"CSplusVsCSminus","SMA_space-EPI.nii"
"502",4,"GS1_V3",-0.948788841804826,"CSplusVsCSminus","SMA_space-EPI.nii"
"503",4,"GS2_V2",-0.614854616644871,"CSplusVsCSminus","SMA_space-EPI.nii"
"504",4,"CSminus_V1",-0.337903609046017,"CSplusVsCSminus","SMA_space-EPI.nii"
"505",5,"CSplus_V4",0.426849829145225,"CSplusVsCSminus","SMA_space-EPI.nii"
"506",5,"GS1_V3",3.2804424086249,"CSplusVsCSminus","SMA_space-EPI.nii"
"507",5,"GS2_V2",0.728110248209482,"CSplusVsCSminus","SMA_space-EPI.nii"
"508",5,"CSminus_V1",2.4224254993071,"CSplusVsCSminus","SMA_space-EPI.nii"
"509",6,"CSplus_V1",1.99082087256822,"CSplusVsCSminus","SMA_space-EPI.nii"
"510",6,"GS1_V2",-0.687208576015679,"CSplusVsCSminus","SMA_space-EPI.nii"
"511",6,"GS2_V3",0.574318561388786,"CSplusVsCSminus","SMA_space-EPI.nii"
"512",6,"CSminus_V4",0.886812424264758,"CSplusVsCSminus","SMA_space-EPI.nii"
"513",7,"CSplus_V1",-0.703830200505544,"CSplusVsCSminus","SMA_space-EPI.nii"
"514",7,"GS1_V2",-0.810631018930889,"CSplusVsCSminus","SMA_space-EPI.nii"
"515",7,"GS2_V3",-1.06607559517205,"CSplusVsCSminus","SMA_space-EPI.nii"
"516",7,"CSminus_V4",0.540258290753307,"CSplusVsCSminus","SMA_space-EPI.nii"
"517",8,"CSplus_V4",-0.943907657552914,"CSplusVsCSminus","SMA_space-EPI.nii"
"518",8,"GS1_V3",-2.94862172133233,"CSplusVsCSminus","SMA_space-EPI.nii"
"519",8,"GS2_V2",-2.90144404488874,"CSplusVsCSminus","SMA_space-EPI.nii"
"520",8,"CSminus_V1",-2.5173378597541,"CSplusVsCSminus","SMA_space-EPI.nii"
"521",9,"CSplus_V4",2.1232405547277,"CSplusVsCSminus","SMA_space-EPI.nii"
"522",9,"GS1_V3",0.891042458580201,"CSplusVsCSminus","SMA_space-EPI.nii"
"523",9,"GS2_V2",1.59865401049694,"CSplusVsCSminus","SMA_space-EPI.nii"
"524",9,"CSminus_V1",-0.196801331773939,"CSplusVsCSminus","SMA_space-EPI.nii"
"525",10,"CSplus_V1",-2.41265427954944,"CSplusVsCSminus","SMA_space-EPI.nii"
"526",10,"GS1_V2",-1.82224365003317,"CSplusVsCSminus","SMA_space-EPI.nii"
"527",10,"GS2_V3",-0.363832368997924,"CSplusVsCSminus","SMA_space-EPI.nii"
"528",10,"CSminus_V4",-0.850591270894889,"CSplusVsCSminus","SMA_space-EPI.nii"
"529",11,"CSplus_V1",-0.570914171869496,"CSplusVsCSminus","SMA_space-EPI.nii"
"530",11,"GS1_V2",-1.09125450899802,"CSplusVsCSminus","SMA_space-EPI.nii"
"531",11,"GS2_V3",-1.82430029418095,"CSplusVsCSminus","SMA_space-EPI.nii"
"532",11,"CSminus_V4",-1.3801382617419,"CSplusVsCSminus","SMA_space-EPI.nii"
"533",12,"CSplus_V4",4.53890481526593,"CSplusVsCSminus","SMA_space-EPI.nii"
"534",12,"GS1_V3",-0.639435287053327,"CSplusVsCSminus","SMA_space-EPI.nii"
"535",12,"GS2_V2",-1.00909412881157,"CSplusVsCSminus","SMA_space-EPI.nii"
"536",12,"CSminus_V1",-0.57941801424127,"CSplusVsCSminus","SMA_space-EPI.nii"
"537",13,"CSplus_V4",3.42153313220984,"CSplusVsCSminus","SMA_space-EPI.nii"
"538",13,"GS1_V3",0.221106088305094,"CSplusVsCSminus","SMA_space-EPI.nii"
"539",13,"GS2_V2",2.38994532380118,"CSplusVsCSminus","SMA_space-EPI.nii"
"540",13,"CSminus_V1",1.53513251726168,"CSplusVsCSminus","SMA_space-EPI.nii"
"541",14,"CSplus_V1",-1.7446508811899,"CSplusVsCSminus","SMA_space-EPI.nii"
"542",14,"GS1_V2",1.16056254400187,"CSplusVsCSminus","SMA_space-EPI.nii"
"543",14,"GS2_V3",-0.996617869871208,"CSplusVsCSminus","SMA_space-EPI.nii"
"544",14,"CSminus_V4",-2.19621622652174,"CSplusVsCSminus","SMA_space-EPI.nii"
"545",15,"CSplus_V1",1.75982195348984,"CSplusVsCSminus","SMA_space-EPI.nii"
"546",15,"GS1_V2",0.731337700954762,"CSplusVsCSminus","SMA_space-EPI.nii"
"547",15,"GS2_V3",-0.366967251259519,"CSplusVsCSminus","SMA_space-EPI.nii"
"548",15,"CSminus_V4",-2.01787040274904,"CSplusVsCSminus","SMA_space-EPI.nii"
"549",17,"CSplus_V4",0.000675279332930783,"CSplusVsCSminus","SMA_space-EPI.nii"
"550",17,"GS1_V3",-3.26251367093569,"CSplusVsCSminus","SMA_space-EPI.nii"
"551",17,"GS2_V2",-5.0975195450237,"CSplusVsCSminus","SMA_space-EPI.nii"
"552",17,"CSminus_V1",-0.578504686757743,"CSplusVsCSminus","SMA_space-EPI.nii"
"553",18,"CSplus_V1",5.3606791306691,"CSplusVsCSminus","SMA_space-EPI.nii"
"554",18,"GS1_V2",-2.08680274377027,"CSplusVsCSminus","SMA_space-EPI.nii"
"555",18,"GS2_V3",-2.09083767077291,"CSplusVsCSminus","SMA_space-EPI.nii"
"556",18,"CSminus_V4",-0.310674972634718,"CSplusVsCSminus","SMA_space-EPI.nii"
"557",19,"CSplus_V1",4.28735952578395,"CSplusVsCSminus","SMA_space-EPI.nii"
"558",19,"GS1_V2",3.34663902887379,"CSplusVsCSminus","SMA_space-EPI.nii"
"559",19,"GS2_V3",4.29405074830515,"CSplusVsCSminus","SMA_space-EPI.nii"
"560",19,"CSminus_V4",3.98586723028895,"CSplusVsCSminus","SMA_space-EPI.nii"
"561",21,"CSplus_V4",-0.930904513992459,"CSplusVsCSminus","SMA_space-EPI.nii"
"562",21,"GS1_V3",-2.86266237719052,"CSplusVsCSminus","SMA_space-EPI.nii"
"563",21,"GS2_V2",0.833238244792783,"CSplusVsCSminus","SMA_space-EPI.nii"
"564",21,"CSminus_V1",-6.04098324869052,"CSplusVsCSminus","SMA_space-EPI.nii"
"565",22,"CSplus_V1",3.33474555015564,"CSplusVsCSminus","SMA_space-EPI.nii"
"566",22,"GS1_V2",1.44810205952949,"CSplusVsCSminus","SMA_space-EPI.nii"
"567",22,"GS2_V3",1.33528857313725,"CSplusVsCSminus","SMA_space-EPI.nii"
"568",22,"CSminus_V4",1.19795583791762,"CSplusVsCSminus","SMA_space-EPI.nii"
"569",23,"CSplus_V1",-5.04754456321159,"CSplusVsCSminus","SMA_space-EPI.nii"
"570",23,"GS1_V2",-1.90163291599377,"CSplusVsCSminus","SMA_space-EPI.nii"
"571",23,"GS2_V3",-4.22698641053165,"CSplusVsCSminus","SMA_space-EPI.nii"
"572",23,"CSminus_V4",-2.24954666401967,"CSplusVsCSminus","SMA_space-EPI.nii"
"573",24,"CSplus_V4",-1.77193145172065,"CSplusVsCSminus","SMA_space-EPI.nii"
"574",24,"GS1_V3",-1.6566803033632,"CSplusVsCSminus","SMA_space-EPI.nii"
